Empower AN Organization to simplify the data environment	http://www.thenationaldialogue.org/ideas/empower-an-organization-to-simplify-the-data-environment	maforman	1	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=340&-C=	2009-05-04
Use Existing Commercial SaaS Enterprise Solutions for Decentralized Model	http://www.thenationaldialogue.org/ideas/use-existing-commercial-saas-enterprise-solutions-for-decentralized-model	kpkobza	1	2	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=340&-C=	2009-05-04
Recovery.gov needs a development blog; recovery.gov as perpetual beta	http://www.thenationaldialogue.org/ideas/recovery-gov-needs-a-development-blog-recovery-gov-as-perpetual-beta	rrahman	None	4	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=340&-C=	2009-05-04
Use and support Open ICT Standards	http://www.thenationaldialogue.org/ideas/use-and-support-open-ict-standards	danield	None	2	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=340&-C=	2009-05-04
Toward Best Practices &amp; Innovation: An Emergent Learning Oppotunity	http://www.thenationaldialogue.org/ideas/toward-best-practices-innovation-an-emergent-learning-oppotunity	bluerhinofly	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=345&-C=	2009-05-04
DOT Highway Construction Traffic Impact Reporting	http://www.thenationaldialogue.org/ideas/dot-highway-construction-traffic-impact-reporting	moWhite	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=345&-C=	2009-05-04
Nationalizing Catastrophy Insurance	http://www.thenationaldialogue.org/ideas/nationalizing-catastrophy-insurance	fightnirish	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=345&-C=	2009-05-04
Push versus Pull for oversight of funds	http://www.thenationaldialogue.org/ideas/push-versus-pull-for-oversight-of-funds	jbabcock	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=345&-C=	2009-05-04
Online modeling	http://www.thenationaldialogue.org/ideas/online-modeling	bskarin	None	3	9	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=345&-C=	2009-05-04
Simply your formats and websites for people and organizations	http://www.thenationaldialogue.org/ideas/simply-your-formats-and-websites-for-people-and-organizations	EVCS	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=350&-C=	2009-05-04
User-friendly Data Presentation Platform	http://www.thenationaldialogue.org/ideas/user-friendly-data-presentation-platform	scorpion777	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=350&-C=	2009-05-04
Widget Builder	http://www.thenationaldialogue.org/ideas/widget-builder	govloop	None	3	5	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=350&-C=	2009-05-04
On-going collection, rating, and response to citizen's questions	http://www.thenationaldialogue.org/ideas/on-going-collection-rating-and-response-to-citizens-questions	tgwilson	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=350&-C=	2009-05-04
Consolidate All Projects from All Agencies into One Site	http://www.thenationaldialogue.org/ideas/consolidate-all-projects-from-all-agencies-into-one-site	jagibbo	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=350&-C=	2009-05-04
transgender healthcare programs	http://www.thenationaldialogue.org/ideas/transgender-healthcare-programs	dianenero	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=355&-C=	2009-05-04
Loans Available to Small Business	http://www.thenationaldialogue.org/ideas/loans-available-to-small-business	docjoeag	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=355&-C=	2009-05-04
Use of Trns•port BAMS/DSS software in 39 DOTs	http://www.thenationaldialogue.org/ideas/use-of-trns2022port-bams-dss-software-in-39-dots	kyelle	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=355&-C=	2009-05-04
Start by Disclosing State and Local Plans	http://www.thenationaldialogue.org/ideas/start-by-disclosing-state-and-local-plans	ASE	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=355&-C=	2009-05-04
Take this opportunity to benefit  from real enterprise architecture	http://www.thenationaldialogue.org/ideas/take-this-opportunity-to-benefit-from-real-enterprise-architecture	alanp	None	2	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=355&-C=	2009-05-04
If you really want transparency...	http://www.thenationaldialogue.org/ideas/if-you-really-want-transparency	ProjectManager2001	None	1	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=360&-C=	2009-05-04
Professional Development and Training Opportunities in Emerging Tech	http://www.thenationaldialogue.org/ideas/professional-development-and-training-opportunities-in-emerging-tech	cpuguru	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=360&-C=	2009-05-04
Publish and hold accountable measurable business results	http://www.thenationaldialogue.org/ideas/publish-and-hold-accountable-measurable-business-results	peter_borden	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=360&-C=	2009-05-04
Allowing data searches similar to the American Community Survey	http://www.thenationaldialogue.org/ideas/allowing-data-searches-similar-to-the-american-community-survey	ChantelB	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=360&-C=	2009-05-04
Business information!	http://www.thenationaldialogue.org/ideas/business-information	rlhorn	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=360&-C=	2009-05-04
Search that will enable the national dialogue.	http://www.thenationaldialogue.org/ideas/search-that-will-enable-the-national-dialogue	ESchwaa	None	4	5	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=365&-C=	2009-05-04
Categorize embedded IT/IS spending by FEA segments to increase transparency	http://www.thenationaldialogue.org/ideas/categorize-embedded-it-is-spending-by-fea-segments-to-increase-transparency	alanp	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=365&-C=	2009-05-04
Common User Interface	http://www.thenationaldialogue.org/ideas/common-user-interface	SchublaKhan	None	4	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=365&-C=	2009-05-04
Protecting Stimulus Funds from Fraud, Waste and Abuse	http://www.thenationaldialogue.org/ideas/protecting-stimulus-funds-from-fraud-waste-and-abuse	JPGDC	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=365&-C=	2009-05-04
Business Reporting and Due Diligence	http://www.thenationaldialogue.org/ideas/business-reporting-and-due-diligence	estrauss	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=365&-C=	2009-05-04
Video of Projects	http://www.thenationaldialogue.org/ideas/video-of-projects	ed751	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=370&-C=	2009-05-04
jobs	http://www.thenationaldialogue.org/ideas/jobs-1	benitez2	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=370&-C=	2009-05-04
Leveraging SaaS Solutions for Data Collection.	http://www.thenationaldialogue.org/ideas/leveraging-saas-solutions-for-data-collection	geovisus	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=370&-C=	2009-05-04
Obama Adminstration on IT	http://www.thenationaldialogue.org/ideas/obama-adminstration-on-it	infradant	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=370&-C=	2009-05-04
Expose the procedures you use to process input you receive.	http://www.thenationaldialogue.org/ideas/expose-the-procedures-you-use-to-process-input-you-receive	lpress	None	3	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=370&-C=	2009-05-04
Identity Management Allowing Cross Domain Access	http://www.thenationaldialogue.org/ideas/identity-management-allowing-cross-domain-access	jcgriffin	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=375&-C=	2009-05-04
Retaining Jobs in Public Sector/Civil Service	http://www.thenationaldialogue.org/ideas/retaining-jobs-in-public-sector-civil-service	ljtrader	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=375&-C=	2009-05-04
Create a widget	http://www.thenationaldialogue.org/ideas/create-a-widget	vickyelse	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=375&-C=	2009-05-04
Good luck!	http://www.thenationaldialogue.org/ideas/good-luck	missmaryooch	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=375&-C=	2009-05-04
Full disclousure of proposed legislation	http://www.thenationaldialogue.org/ideas/full-disclousure-of-proposed-legislation	jsjohnnt	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=375&-C=	2009-05-04
Recovery mashups for citizens and states	http://www.thenationaldialogue.org/ideas/recovery-mashups-for-citizens-and-states	ljarr	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=380&-C=	2009-05-04
Reducing Infrastructure Waste - One size fits all won't work	http://www.thenationaldialogue.org/ideas/reducing-infrastructure-waste-one-size-fits-all-wont-work	Construction_Spending_Oversight	None	4	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=380&-C=	2009-05-04
Add geographic and semantic dimensions to existing data with GeoRSS / Atom	http://www.thenationaldialogue.org/ideas/add-geographic-and-semantic-dimensions-to-existing-data-with-georss-atom	JoshLieberman	None	4	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=380&-C=	2009-05-04
Integrating Medicare/Medicaid	http://www.thenationaldialogue.org/ideas/integrating-medicare-medicaid	royaltin	None	2	3	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=380&-C=	2009-05-04
GIS	http://www.thenationaldialogue.org/ideas/gis	gdoebber	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=380&-C=	2009-05-04
Help Homeowners	http://www.thenationaldialogue.org/ideas/help-homeowners	Underwater	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=385&-C=	2009-05-04
Use social networking to broadcast spending	http://www.thenationaldialogue.org/ideas/use-social-networking-to-broadcast-spending	phil_lertora	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=385&-C=	2009-05-04
Government Employee Fraud Training	http://www.thenationaldialogue.org/ideas/government-employee-fraud-training	wcc101	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=385&-C=	2009-05-04
Take a data.gov approach to recovery.gov using Web 2.0 &amp; Web 3.0 techniques	http://www.thenationaldialogue.org/ideas/take-a-data-gov-approach-to-recovery-gov-using-web-2-0-web-3-0-techniques	millsdavis	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=385&-C=	2009-05-04
Data-in-common-formats	http://www.thenationaldialogue.org/ideas/data-in-common-formats	kristinemarcy	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=385&-C=	2009-05-04
Health Care Reform	http://www.thenationaldialogue.org/ideas/health-care-reform	Alessandra	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=390&-C=	2009-05-04
Social Search on Recovery.gov	http://www.thenationaldialogue.org/ideas/social-search-on-recovery.gov	KRobertson	None	3	4	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=390&-C=	2009-05-04
Semi anual follow up dialogues	http://www.thenationaldialogue.org/ideas/semi-anual-follow-up-dialogues	abdielquezada	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=390&-C=	2009-05-04
data analysis.	http://www.thenationaldialogue.org/ideas/data-analysis	joe	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=390&-C=	2009-05-04
Share comments on specific items on public social media sites.	http://www.thenationaldialogue.org/ideas/share-comments-on-specific-items-on-public-social-media-sites	kfischer	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=390&-C=	2009-05-04
A common mans glance at what these recovery measures mean to me	http://www.thenationaldialogue.org/ideas/a-common-mans-glance-at-what-these-recovery-measures-mean-to-me	mmyers	None	2	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=395&-C=	2009-05-04
Want real CHANGE - "ASK4" it	http://www.thenationaldialogue.org/ideas/want-real-change-ask4-it	geob	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=395&-C=	2009-05-04
Numeric web search	http://www.thenationaldialogue.org/ideas/numeric-web-search	wolfgang	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=395&-C=	2009-05-04
E-Verify	http://www.thenationaldialogue.org/ideas/e-verify	KLIMAX	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=395&-C=	2009-05-04
Agency tracking  of ARRA &amp; TARP Funds	http://www.thenationaldialogue.org/ideas/agency-tracking-of-arra-tarp-funds	jrgray	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=395&-C=	2009-05-04
education	http://www.thenationaldialogue.org/ideas/education	glouis1	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=400&-C=	2009-05-04
Mortgage Fraud and Abuse can be stopped	http://www.thenationaldialogue.org/ideas/mortgage-fraud-and-abuse-can-be-stopped	shawncarlson	None	4	15	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=400&-C=	2009-05-04
Federated Identity for Medical Records/Health IT	http://www.thenationaldialogue.org/ideas/federated-identity-for-medical-records-health-it	amfadida	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=400&-C=	2009-05-04
Getting the Best and Most Relevant Data Sourced by Federal Agencies	http://www.thenationaldialogue.org/ideas/getting-the-best-and-most-relevant-data-sourced-by-federal-agencies	rseline	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=400&-C=	2009-05-04
Start Google group or other email list for IT issues	http://www.thenationaldialogue.org/ideas/start-google-group-or-other-email-list-for-it-issues	gregelin	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=400&-C=	2009-05-04
Citizens Recovery Portal	http://www.thenationaldialogue.org/ideas/citizens-recovery-portal	rdiamond369	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=405&-C=	2009-05-04
A National Standard	http://www.thenationaldialogue.org/ideas/a-national-standard	CollegeStudent	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=405&-C=	2009-05-04
What should be reported and what's needed to do so?	http://www.thenationaldialogue.org/ideas/what-should-be-reported-and-whats-needed-to-do-so	pabraham	None	3	3	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=405&-C=	2009-05-04
Let's get value from Recovery.gov by providing a "Better Way" idea lab	http://www.thenationaldialogue.org/ideas/lets-get-value-from-recovery-gov-by-providing-a-better-way-idea-lab	maforman	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=405&-C=	2009-05-04
Start With The Basics	http://www.thenationaldialogue.org/ideas/start-with-the-basics	Onvia	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=405&-C=	2009-05-04
Introduce a Findability Index	http://www.thenationaldialogue.org/ideas/introduce-a-findability-index	rjmatthews	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=410&-C=	2009-05-04
Folksonomy based navigation	http://www.thenationaldialogue.org/ideas/folksonomy-based-navigation	kfischer	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=410&-C=	2009-05-04
Broadly and deeply accessible across all mobile devices	http://www.thenationaldialogue.org/ideas/broadly-and-deeply-accessible-across-all-mobile-devices	bjepson	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=410&-C=	2009-05-04
Surprize ARRA weeklty report revamp, WHY?	http://www.thenationaldialogue.org/ideas/surprize-arra-weeklty-report-revamp-why	cactusmitch	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=410&-C=	2009-05-04
transportation	http://www.thenationaldialogue.org/ideas/transportation	bdyko	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=410&-C=	2009-05-04
Cloud, Web 2.0 and Identity Management	http://www.thenationaldialogue.org/ideas/cloud-web-2-0-and-identity-management	susieadams	None	4	18	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=415&-C=	2009-05-04
Its the Spend Continuum not just the Recovery/Stimulus Spend	http://www.thenationaldialogue.org/ideas/its-the-spend-continuum-not-just-the-recovery-stimulus-spend	rseline	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=415&-C=	2009-05-04
Invention Prevents Identity Theft, Terrorism and much more	http://www.thenationaldialogue.org/ideas/invention-prevents-identity-theft-terrorism-and-much-more	globalstage	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=415&-C=	2009-05-04
Financial Modeling	http://www.thenationaldialogue.org/ideas/financial-modeling	firani	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=415&-C=	2009-05-04
The family menu - a plan for better health	http://www.thenationaldialogue.org/ideas/the-family-menu-a-plan-for-better-health	SWPhillips	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=415&-C=	2009-05-04
Too many "Systems of Records"	http://www.thenationaldialogue.org/ideas/too-many-systems-of-records	kmecheri	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=420&-C=	2009-05-04
Using Data Analysis to provide responsible oversight of spending	http://www.thenationaldialogue.org/ideas/using-data-analysis-to-provide-responsible-oversight-of-spending	PBMillar	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=420&-C=	2009-05-04
Making Recovery.gov a Website for the American Citizen	http://www.thenationaldialogue.org/ideas/making-recovery-gov-a-website-for-the-american-citizen	pabraham	None	4	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=420&-C=	2009-05-04
This forum should be published MORE!! extended!!!	http://www.thenationaldialogue.org/ideas/this-forum-should-be-published-more-extended	suberfa	None	5	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=420&-C=	2009-05-04
Time, Geo, and Multimodal Data Viz on Recovery.gov	http://www.thenationaldialogue.org/ideas/time-geo-and-multimodal-data-viz-on-recovery.gov	BWillison	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=420&-C=	2009-05-04
Captions/Subtitles on your video!!!!  This Website and Video need my help!	http://www.thenationaldialogue.org/ideas/captions-subtitles-on-your-video-this-website-and-video-need-my-help	RMoore	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=425&-C=	2009-05-04
Show planned versus actual spending	http://www.thenationaldialogue.org/ideas/show-planned-versus-actual-spending	phil_lertora	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=425&-C=	2009-05-04
Mediation - Because We Have To	http://www.thenationaldialogue.org/ideas/mediation-because-we-have-to	eriutort	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=425&-C=	2009-05-04
Adopt a "New World" view of Transparency: 4 Steps to Achieve	http://www.thenationaldialogue.org/ideas/adopt-a-new-world-view-of-transparency-4-steps-to-achieve	kpkobza	None	3	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=425&-C=	2009-05-04
GRANT FOR PAYING FOR SCHOOL IF YOU ARE UNEMPLOYED	http://www.thenationaldialogue.org/ideas/grant-for-paying-for-school-if-you-are-unemployed	aqbowen	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=425&-C=	2009-05-04
Don't Reinvent, Reuse	http://www.thenationaldialogue.org/ideas/dont-reinvent-reuse	sjquezada	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=430&-C=	2009-05-04
Making it easy to create and share location based information	http://www.thenationaldialogue.org/ideas/making-it-easy-to-create-and-share-location-based-information	MConnor1495	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=430&-C=	2009-05-04
COBRA costs paid by government	http://www.thenationaldialogue.org/ideas/cobra-costs-paid-by-government	wbrennan	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=430&-C=	2009-05-04
Reporting Expenditure of Construction Funds	http://www.thenationaldialogue.org/ideas/reporting-expenditure-of-construction-funds	JamesGMcConnell	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=430&-C=	2009-05-04
Use electronic forms to accelerate data collection &amp; cut costs	http://www.thenationaldialogue.org/ideas/use-electronic-forms-to-accelerate-data-collection-cut-costs	alanp	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=430&-C=	2009-05-04
Create a plan before creating a budget	http://www.thenationaldialogue.org/ideas/create-a-plan-before-creating-a-budget	bigmud	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=435&-C=	2009-05-04
Human Interface guidlines	http://www.thenationaldialogue.org/ideas/human-interface-guidlines	StewAlexander	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=435&-C=	2009-05-04
Voice of Customer?	http://www.thenationaldialogue.org/ideas/voice-of-customer	Minikidd13	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=435&-C=	2009-05-04
Use a Research Management Solution	http://www.thenationaldialogue.org/ideas/use-a-research-management-solution	fawce	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=435&-C=	2009-05-04
Deploy a Hybrid Cloud	http://www.thenationaldialogue.org/ideas/deploy-a-hybrid-cloud	pfcipriano	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=435&-C=	2009-05-04
FHWA MUTCD Updates	http://www.thenationaldialogue.org/ideas/fhwa-mutcd-updates	Murray10530	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=440&-C=	2009-05-04
INTELLIGENT DESIGN MODULAR FARMING	http://www.thenationaldialogue.org/ideas/intelligent-design-modular-farming	ModularFarming	None	1	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=440&-C=	2009-05-04
Health Record Data transmission Standard	http://www.thenationaldialogue.org/ideas/health-record-data-transmission-standard	pmercier	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=440&-C=	2009-05-04
Trust Enablement Infrastructure: a Trust Keystone System	http://www.thenationaldialogue.org/ideas/trust-enablement-infrastructure-a-trust-keystone-system	TrustEnabler	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=440&-C=	2009-05-04
Concerns About Choosing Rural Broadband Awards	http://www.thenationaldialogue.org/ideas/concerns-about-choosing-rural-broadband-awards	bwcoop11	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=440&-C=	2009-05-04
Wiki for Executable English QA Over Data	http://www.thenationaldialogue.org/ideas/wiki-for-executable-english-qa-over-data	adriandwalker	None	2	1	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=445&-C=	2009-05-04
Tracking Grants for Energy Efficiency and their long-term benefits	http://www.thenationaldialogue.org/ideas/tracking-grants-for-energy-efficiency-and-their-long-term-benefits	TeleBright	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=445&-C=	2009-05-04
Fund the SLM Education	http://www.thenationaldialogue.org/ideas/fund-the-slm-education	jchut	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=445&-C=	2009-05-04
Create a standard A-Z reference site/wiki for health-related content	http://www.thenationaldialogue.org/ideas/create-a-standard-a-z-reference-site-wiki-for-health-related-content	peter_borden	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=445&-C=	2009-05-04
Near real time notifications and transactions	http://www.thenationaldialogue.org/ideas/near-real-time-notifications-and-transactions	peterlodell	None	2	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=445&-C=	2009-05-04
NTIA Funds Dispersement	http://www.thenationaldialogue.org/ideas/ntia-funds-dispersement	bwcoop11	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=450&-C=	2009-05-04
Design,Design, Design	http://www.thenationaldialogue.org/ideas/design-design-design	asa	None	3	2	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=450&-C=	2009-05-04
Make room for communicating IMPACT, not just tracking expenditures.	http://www.thenationaldialogue.org/ideas/make-room-for-communicating-impact-not-just-tracking-expenditures	kwolff	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=450&-C=	2009-05-04
Fraud Reporting mechanism -Kiosks	http://www.thenationaldialogue.org/ideas/fraud-reporting-mechanism-kiosks	Crimedog	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=450&-C=	2009-05-04
Government sponsored Career &amp; Interview Fairs	http://www.thenationaldialogue.org/ideas/government-sponsored-career-interview-fairs	wjhuie	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=450&-C=	2009-05-04
an entirely different direction financially for USA	http://www.thenationaldialogue.org/ideas/an-entirely-different-direction-financially-for-usa	inquisitive222	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=455&-C=	2009-05-04
Realtime graphics in public spaces	http://www.thenationaldialogue.org/ideas/realtime-graphics-in-public-spaces	Craig	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=455&-C=	2009-05-04
Middleware SOA REST Framework for Data	http://www.thenationaldialogue.org/ideas/middleware-soa-rest-framework-for-data	SteveGarf	None	0	0	http://www.thenationaldialogue.org/ideas/mostcomments_view/allideas_topic_view?b_start:int=455&-C=	2009-05-04
